animal_id,lrid,tag,rfid,nlis,draft,sex,dob,sire,dam,weaned,tag_sorter,esi,overall_adg,current_adg,last_weight,last_weight_date,animal_group,modified
9972,0,17612A,9.64001E+14,,,Male,00:00.0,,17214,0,                           17612A,,,,,,,01:04.8
9973,0,17612B,9.64001E+14,,,Female,00:00.0,,17214,0,                           17612B,,0.1,0.1,61.5,36:44.1,,36:44.2
9974,0,19132C,9.64001E+14,,,Male,00:00.0,,19132,0,                           19132C,,,,,,,52:10.1
9975,0,19132D,9.64001E+14,,,Female,00:00.0,,19132,0,                           19132D,,0.09,0.09,50,26:10.9,,26:11.0
9976,0,19132E,9.64001E+14,,,Female,00:00.0,,19132,0,                           19132E,,0.11,0.11,59,03:09.2,,03:09.3
9977,0,17607A,9.64001E+14,,,Male,00:00.0,,16206,0,                           17607A,,0.09,0.09,56,35:21.1,,35:21.4
9978,0,17607B,9.64001E+14,,,Male,00:00.0,,16206,0,                           17607B,,0.08,0.08,47.5,57:20.4,,57:20.5
9979,0,19117BG,9.64001E+14,,,Female,00:00.0,,17298,0,                           19117BG,,0.08,0.08,44.5,29:29.2,,29:29.3
9980,0,17298B,9.64001E+14,,,Female,00:00.0,,17298,0,                           17298B,,0.11,0.11,62.5,17:45.3,,17:45.4
9981,0,18007A,9.64001E+14,,,Male,00:00.0,,18007,0,                           18007A,,0.14,0.14,73.5,28:08.6,,28:08.7
9982,0,18007B,9.64001E+14,,,Female,00:00.0,,18007,0,                           18007B,,0.08,0.08,50,07:23.0,,07:23.1
9983,0,19120S,9.64001E+14,,,Male,00:00.0,,19120,0,                           19120S,,0.12,0.12,72,49:23.2,,49:23.3
9984,0,20230S,9.64001E+14,,,Male,00:00.0,,20230,0,                           20230S,,0.09,0.03,62.5,05:04.9,,05:05.0
9985,0,20202A,9.64001E+14,,,Female,00:00.0,,20202,0,                           20202A,,0.06,0.06,48.5,46:31.4,,46:31.5
9986,0,20202B,9.64001E+14,,,Female,00:00.0,,20202,0,                           20202B,,,,,,,01:13.3
9987,0,19109A,9.64001E+14,,,Female,00:00.0,,19109,0,                           19109A,,0.07,0.07,55.5,10:44.1,,10:44.2
9988,0,19109BR,9.64001E+14,,,Female,00:00.0,,19109,0,                           19109BR,,,,42,05:31.4,,05:31.5
9989,0,15068S,9.64001E+14,,,Male,00:00.0,,15068,0,                           15068S,,0.11,0.11,44,49:27.4,,49:27.5
9990,0,21006A,9.64001E+14,,,Male,00:00.0,,21006,0,                           21006A,,,,55,31:12.0,,51:31.9
9991,0,17260BG,9.64001E+14,,,Female,00:00.0,,17165,0,                           17260BG,,0.06,0.06,60,02:55.8,,02:55.9
9992,0,16016S,9.64001E+14,,,Female,00:00.0,,16016,0,                           16016S,,0.05,0.05,62.5,42:48.6,,42:48.7
9993,0,16147A,9.64001E+14,,,Male,00:00.0,,16147,0,                           16147A,,,,,,,49:05.3
9994,0,16147B,9.64001E+14,,,Male,00:00.0,,16147,0,                           16147B,,0.12,0.12,52,11:50.5,,11:50.6
9995,0,14080A,9.64001E+14,,,Male,00:00.0,,14080,0,                           14080A,,,,,,,00:59.7
9996,0,14080B,9.64001E+14,,,Female,00:00.0,,14080,0,                           14080B,,,,,,,36:28.0
9997,0,20057A,9.64001E+14,,,Female,00:00.0,,20057,0,                           20057A,,0.09,0.09,53,22:07.2,,22:07.4
9998,0,20057B,9.64001E+14,,,Female,00:00.0,,20057,0,                           20057B,,0.12,0.01,60.5,33:31.4,,33:31.5
9999,0,20123A,9.64001E+14,,,Male,00:00.0,,20123,0,                           20123A,,0.09,0.09,60,28:03.4,,28:03.5
10000,0,20123B,9.64001E+14,,,Male,00:00.0,,20123,0,                           20123B,,,,,,,01:12.7
10001,0,14085A,9.64001E+14,,,Female,00:00.0,,14085,0,                           14085A,,0.1,0.1,45,24:45.5,,24:45.6
10002,0,14085B,9.64001E+14,,,Female,00:00.0,,14085,0,                           14085B,,0.11,0.11,43.5,10:36.4,,10:36.5
10003,0,17146B,9.64001E+14,,,Female,00:00.0,,17146,0,                           17146B,,0.08,0.08,40,08:07.6,,08:07.7
10004,0,17146A,9.64001E+14,,,Male,00:00.0,,17146,0,                           17146A,,,,,,,01:02.9
10005,0,17297S,9.64001E+14,,,Male,00:00.0,,17297,0,                           17297S,,0.03,-0.03,84,21:39.2,,22:36.9
10006,0,20008A,9.64001E+14,,,Male,00:00.0,,20008,0,                           20008A,,0.05,0.05,53,48:10.9,,48:11.1
10007,0,20008B,9.64001E+14,,,Male,00:00.0,,20008,0,                           20008B,,0.07,-0.09,56.5,05:23.6,,05:23.7
10008,0,18113A,9.64001E+14,,,Male,00:00.0,,18113,0,                           18113A,,,,,,,01:05.5
10009,0,18113B,9.64001E+14,,,Female,00:00.0,,18113,0,                           18113B,,0.07,0.07,59,07:52.9,,07:53.0
10010,0,19078S,9.64001E+14,,,Female,00:00.0,,19078,0,                           19078S,,0.04,0.04,71.5,31:46.5,,31:46.6
10011,0,20004A,9.64001E+14,,,Female,00:00.0,,20004,0,                           20004A,,,,,,,01:10.9
10012,0,20004B,9.64001E+14,,,Female,00:00.0,,20004,0,                           20004B,,0.1,0.1,62,14:34.8,,14:35.0
10013,0,19240S,9.64001E+14,,,Female,00:00.0,,19073,0,                           19240S,,0.13,0.13,76,53:05.2,,53:05.3
10014,0,17095A,9.64001E+14,,,Female,00:00.0,,17095,0,                           17095A,,0.09,0.09,58.5,54:22.3,,54:22.4
10015,0,17095B,9.64001E+14,,,Male,00:00.0,,17095,0,                           17095B,,0.09,0.09,54,31:34.8,,31:34.9
10016,0,17608C,9.64001E+14,,,Female,00:00.0,,17099,0,                           17608C,,0.1,0.1,48.5,33:23.8,,33:23.9
10017,0,17608D,9.64001E+14,,,Male,00:00.0,,17099,0,                           17608D,,,,,,,01:04.5
10018,0,17608E,9.64001E+14,,,Male,00:00.0,,17099,0,                           17608E,,0.08,0.08,54,43:44.4,,43:44.5
10019,0,15130A,9.64001E+14,,,Male,00:00.0,,15130,0,                           15130A,,0.05,0.05,50.5,14:24.4,,14:24.5
10020,0,15130B,9.64001E+14,,,Male,00:00.0,,15130,0,                           15130B,,,,,,,49:04.5
10021,0,19249C,9.64001E+14,,,Female,00:00.0,,16203,0,                           19249C,,0.11,0.11,54.5,19:39.8,,19:39.9
10022,0,19249E,9.64001E+14,,,Female,00:00.0,,16203,0,                           19249E,,0.09,0.09,52,25:39.5,,25:39.6
10023,0,19227BG,9.64001E+14,,,Female,00:00.0,,16203,0,                           19227BG,,0.09,0.09,48,17:40.2,,17:40.3
10024,0,19212A,9.64001E+14,,,Male,00:00.0,,19212,0,                           19212A,,0.09,0.09,44,03:31.5,,03:31.6
10025,0,19212B,9.64001E+14,,,Female,00:00.0,,19212,0,                           19212B,,0.06,0.06,46,15:02.6,,15:02.7
10026,0,17101A,9.64001E+14,,,Male,00:00.0,,17101,0,                           17101A,,0.08,0.08,55,57:46.6,,57:46.7
10027,0,17101B,9.64001E+14,,,Female,00:00.0,,17101,0,                           17101B,,0.06,0.06,44.5,20:12.6,,20:12.7
10028,0,17058A,9.64001E+14,,,Female,00:00.0,,17058,0,                           17058A,,0.09,0.09,57.5,41:22.1,,41:22.2
10029,0,17058B,9.64001E+14,,,Male,00:00.0,,17058,0,                           17058B,,0.11,0.11,68,14:11.9,,14:12.0
10030,0,21007S,9.64001E+14,,,Male,00:00.0,,21007,0,                           21007S,,,,,,,01:14.4
10031,0,16049S,9.64001E+14,,,Male,00:00.0,,16049,0,                           16049S,,0.04,0.04,57,25:30.0,,25:30.1
10032,0,20189A,9.64001E+14,,,Male,00:00.0,,20189,0,                           20189A,,0.12,0.03,79,13:39.8,,13:39.9
10033,0,20189BG,9.64001E+14,,,Female,00:00.0,,20228,0,                           20189BG,,0.07,0.07,49.5,58:42.1,,58:42.2
10034,0,17185A,9.64001E+14,,,Male,00:00.0,,17185,0,                           17185A,,,,,,,01:03.1
10035,0,17185B,9.64001E+14,,,Male,00:00.0,,17185,0,                           17185B,,0.1,0.1,62.5,28:35.4,,28:35.5
10036,0,19211S,9.64001E+14,,,Male,00:00.0,,19211,0,                           19211S,,0.07,0.07,62.5,10:58.5,,10:58.6
10037,0,17055S,9.64001E+14,,,Male,00:00.0,,17055,0,                           17055S,,0.09,0.09,62,07:01.5,,07:01.7
10038,0,19250S,9.64001E+14,,,Female,00:00.0,,19250,0,                           19250S,,0.1,0.1,45,43:28.9,,43:29.0
10039,0,20028BG,9.64001E+14,,,Female,00:00.0,,20116,0,                           20028BG,,0.08,-0.07,58,26:46.2,,26:46.3
10040,0,20116B,9.64001E+14,,,Male,00:00.0,,20116,0,                           20116B,,0.09,0.09,72,06:00.4,,06:00.5
10041,0,19095S,9.64001E+14,,,Male,00:00.0,,19095,0,                           19095S,,0.08,-0.02,81.5,53:43.0,,53:43.1
10042,0,21044S,9.64001E+14,,,Female,00:00.0,,21044,0,                           21044S,,0.04,0.04,63,16:02.3,,16:02.4
10043,0,20212A,9.64001E+14,,,Female,00:00.0,,20212,0,                           20212A,,0.1,0.1,73.5,15:38.9,,15:39.0
10044,0,20212B,9.64001E+14,,,Female,00:00.0,,20212,0,                           20212B,,,,,,,49:12.3
10045,0,21038A,9.64001E+14,,,Male,00:00.0,,21038,0,                           21038A,,0.11,0.11,44.5,12:33.0,,12:33.1
10046,0,21038B,9.64001E+14,,,Female,00:00.0,,21038,0,                           21038B,,0.05,0.05,36,09:02.6,,09:17.2
10047,0,19245A,9.64001E+14,,,Male,00:00.0,,17201,0,                           19245A,,0.1,0.1,56,57:40.1,,57:40.2
10048,0,19245B,9.64001E+14,,,Female,00:00.0,,17201,0,                           19245B,,0.11,0.11,45.5,11:26.7,,11:26.8
10049,0,18268S,9.64001E+14,,,Male,00:00.0,,18268,0,                           18268S,,,,,,,01:06.4
10050,0,20095A,9.64001E+14,,,Male,00:00.0,,20095,0,                           20095A,,0.09,0.09,56.5,59:56.6,,59:56.7
10051,0,20095BR,9.64001E+14,,,Male,00:00.0,,20095,0,                           20095BR,,,,43,58:34.0,,58:34.1
10052,0,15015S,9.64001E+14,,,Female,00:00.0,,15015,0,                           15015S,,0.07,0.07,64,44:44.9,,44:45.0
10053,0,19176A,9.64001E+14,,,Female,00:00.0,,19176,0,                           19176A,,0.06,0.06,51.5,41:35.9,,41:36.0
10054,0,19176B,9.64001E+14,,,Female,00:00.0,,19176,0,                           19176B,,0.08,0.08,50.5,32:42.6,,32:42.7
10055,0,19181A,9.64001E+14,,,Female,00:00.0,,19181,0,                           19181A,,0.07,0.07,49,01:06.7,,01:06.8
10056,0,19181B,9.64001E+14,,,Female,00:00.0,,19181,0,                           19181B,,0.11,0.11,50.5,26:54.5,,26:54.6
10057,0,16223A,9.64001E+14,,,Male,00:00.0,,16223,0,                           16223A,,0.09,0.03,58.5,47:04.0,,47:04.1
10058,0,16223B,9.64001E+14,,,Female,00:00.0,,16223,0,                           16223B,,0.1,0.1,50,54:02.4,,54:02.6
10059,0,23DWOT14141D,,,,,,,14141,0,                              23DWOT14141D,,,,,,,21:00.7
10060,0,23DWOT14141E,,,,,,,14141,0,                              23DWOT14141E,,,,,,,21:18.7
10061,0,23DWOT15027,,,,,,,15027,0,                              23DWOT15027,,,,,,,21:45.5
10062,0,19233AR,9.64001E+14,,,Male,00:00.0,,17199,0,                           19233AR,,,,,,,01:09.9
10063,0,19233B,9.64001E+14,,,Female,00:00.0,,17199,0,                           19233B,,0.07,0.07,64.5,15:25.9,,15:26.0
10064,0,17131AR,9.64001E+14,,,Male,00:00.0,,17131,0,                           17131AR,,,,,,,49:12.5
10065,0,17131B,9.64001E+14,,,Male,00:00.0,,17131,0,                           17131B,,,,,,,01:02.7
10066,0,19058S,9.64001E+14,,,Male,00:00.0,,19058,0,                           19058S,,0.11,0.07,48,37:09.0,,37:09.1
10067,0,20149S,9.64001E+14,,,Male,00:00.0,,20149,0,                           20149S,,0.12,0.12,66.5,07:59.0,,07:59.1
10068,0,19117A,9.64001E+14,,,Male,00:00.0,,19117,0,                           19117A,,0.04,0.04,60.5,12:39.9,,12:40.0
10069,0,20176S,9.64001E+14,,,Female,00:00.0,,20176,0,                           20176S,,,,,,,57:02.8
10070,0,19195BG,9.64001E+14,,,Male,00:00.0,,20242,0,                           19195BG,,0.11,0.11,53.5,42:52.1,,42:52.2
10071,0,20242D,9.64001E+14,,,Female,00:00.0,,20242,0,                           20242D,,0.1,0.1,59.5,25:02.3,,25:02.4
10072,0,20242E,9.64001E+14,,,Female,00:00.0,,20242,0,                           20242E,,0.12,0.12,63.5,10:52.9,,10:53.0
10073,0,19056A,9.64001E+14,,,Male,00:00.0,,19056,0,                           19056A,,0.07,0.07,58.5,16:59.8,,16:59.9
10074,0,19056B,9.64001E+14,,,Male,00:00.0,,19056,0,                           19056B,,0.11,0.12,55.5,24:14.4,,24:14.5
10075,0,21059S,9.64001E+14,,,Male,00:00.0,,17018,0,                           21059S,,0.1,0,72.5,03:26.1,,03:26.2
10076,0,21052S,9.64001E+14,,,Male,00:00.0,,21052,0,                           21052S,,0.06,0.06,61,15:20.8,,15:20.9
10077,0,19129BG,9.64001E+14,,,Female,00:00.0,,20055,0,                           19129BG,,0.11,0.11,62,11:35.4,,11:35.5
10078,0,20055B,9.64001E+14,,,Female,00:00.0,,20055,0,                           20055B,,0.12,0.12,71.5,11:41.0,,11:41.1
10079,0,17609S,9.64001E+14,,,Female,00:00.0,,14117,0,                           17609S,,,,,,,01:04.7
10080,0,17245A,9.64001E+14,,,Female,00:00.0,,17245,0,                           17245A,,0.11,0.11,54,57:24.9,,57:25.1
10081,0,17245B,9.64001E+14,,,Female,00:00.0,,17245,0,                           17245B,,0.1,0.1,52.5,07:53.8,,07:53.9
10082,0,17285C,9.64001E+14,,,Male,00:00.0,,17285,0,                           17285C,,,,,,,16:18.3
10083,0,21045BG,9.64001E+14,,,Female,00:00.0,,17285,0,                           21045BG,,,,,,,54:28.7
10084,0,17285E,9.64001E+14,,,Male,00:00.0,,17285,0,                           17285E,,0.06,0.06,60,47:59.2,,47:59.4
10085,0,17617A,9.64001E+14,,,Male,00:00.0,,18166,0,                           17617A,,0.09,0.09,57,26:47.2,,26:47.3
10086,0,17617B,9.64001E+14,,,Female,00:00.0,,18166,0,                           17617B,,0.28,0.28,84,44:40.6,,44:40.7
10087,0,18236C,9.64001E+14,,,Male,00:00.0,,18236,0,                           18236C,,,,,,,49:08.4
10088,0,19204BG,9.64001E+14,,,Female,00:00.0,,18236,0,                           19204BG,,0.05,0.05,45.5,35:31.5,,35:31.6
10089,0,18236ER,9.64001E+14,,,Female,00:00.0,,18236,0,                           18236ER,,,,,,,49:13.0
10090,0,21058A,9.64001E+14,,,Female,00:00.0,,17093,0,                           21058A,,0.04,0.04,70.5,29:11.0,,29:11.1
10091,0,21058B,9.64001E+14,,,Female,00:00.0,,17058,0,                           21058B,,,,,,,01:15.5
10092,0,17248A,9.64001E+14,,,Male,00:00.0,,17248,0,                           17248A,,0.08,0.08,41,21:20.7,,21:20.8
10093,0,17248B,9.64001E+14,,,Female,00:00.0,,17248,0,                           17248B,,0.08,0.08,44.5,15:46.2,,15:46.4
10094,0,15044A,9.64001E+14,,,Male,00:00.0,,15044,0,                           15044A,,0.06,0.06,61,03:27.2,,03:27.3
10095,0,15044B,9.64001E+14,,,Female,00:00.0,,15044,0,                           15044B,,,,,,,01:00.6
10096,0,20159A,9.64001E+14,,,Male,00:00.0,,20159,0,                           20159A,,0.1,0.1,53,10:10.2,,10:10.3
10097,0,20159B,9.64001E+14,,,Male,00:00.0,,20159,0,                           20159B,,0.14,0.06,78.5,32:01.6,,32:01.7
10098,0,20026A,9.64001E+14,,,Male,00:00.0,,20026,0,                           20026A,,0.08,0.08,56,52:41.4,,52:41.6
10099,0,20026B,9.64001E+14,,,Male,00:00.0,,20026,0,                           20026B,,,,,,,01:11.5
10100,0,19197A,9.64001E+14,,,Female,00:00.0,,19197,0,                           19197A,,0.1,0.1,59.5,10:45.6,,10:45.8
10101,0,19197B,9.64001E+14,,,Female,00:00.0,,19197,0,                           19197B,,0.06,0.06,41.5,18:02.4,,18:02.5
10102,0,18215A,9.64001E+14,,,Male,00:00.0,,18215,0,                           18215A,,0.06,0.06,71.5,32:48.6,,32:48.7
10103,0,18215B,9.64001E+14,,,Male,00:00.0,,18215,0,                           18215B,,,,,,,01:05.8
10104,0,23DWOT16264,,,,,,,16264,0,                              23DWOT16264,,,,,,,24:00.3
10105,0,23DWOT18041,,,,,,,18041,0,                              23DWOT18041,,,,,,,25:19.6
10106,0,23DWOT17313A,,,,,,,17313,0,                              23DWOT17313A,,,,,,,24:48.3
10107,0,23DWOT17313B,,,,,,,17313,0,                              23DWOT17313B,,,,,,,25:04.6
10108,0,23DWOT21009,,,,,,,21009,0,                              23DWOT21009,,,,,,,29:42.8
10109,0,23DWOT15060,,,,,,,15060,0,                              23DWOT15060,,,,,,,22:13.3
10110,0,19199A,9.64001E+14,,,Male,00:00.0,,19199,0,                           19199A,,,,,,,01:09.6
10111,0,19199B,9.64001E+14,,,Male,00:00.0,,19199,0,                           19199B,,0.12,0.07,88.5,28:39.3,,31:05.6
10112,0,20097A,9.64001E+14,,,Female,00:00.0,,20097,0,                           20097A,,0.07,0.07,54.5,22:13.0,,22:13.1
10113,0,20097B,9.64001E+14,,,Female,00:00.0,,20097,0,                           20097B,,,,,,,49:13.7
10114,0,20238A,9.64001E+14,,,Female,00:00.0,,20238,0,                           20238A,,,,,,,01:14.1
10115,0,20238B,9.64001E+14,,,Female,00:00.0,,20238,0,                           20238B,,0.04,0.04,47,08:27.3,,08:27.4
10116,0,20175S,9.64001E+14,,,Male,00:00.0,,20175,0,                           20175S,,0.02,-0.05,69,10:54.3,,10:54.4
10117,0,18163A,9.64001E+14,,,Male,00:00.0,,18163,0,                           18163A,,,,,,,01:05.6
10118,0,18163B,9.64001E+14,,,Male,00:00.0,,18163,0,                           18163B,,0.04,0.04,62.5,16:34.3,,16:34.5
10119,0,16129A,9.64001E+14,,,Male,00:00.0,,16129,0,                           16129A,,0.12,0.12,76,44:42.7,,44:42.8
10120,0,16129B,9.64001E+14,,,Male,00:00.0,,16129,0,                           16129B,,,,,,,46:35.7
10121,0,19012A,9.64001E+14,,,Female,00:00.0,,19012,0,                           19012A,,0.09,0.09,44,44:00.2,,44:00.3
10122,0,19012B,9.64001E+14,,,Male,00:00.0,,19012,0,                           19012B,,0.1,0.1,65,52:09.0,,52:09.1
10123,0,20151S,9.64001E+14,,,Male,00:00.0,,20151,0,                           20151S,,0.07,0.07,58.5,10:20.2,,10:20.3
10124,0,18008A,9.64001E+14,,,Male,00:00.0,,18008,0,                           18008A,,0.05,0.05,56.5,37:32.2,,37:32.3
10125,0,18008B,9.64001E+14,,,Male,00:00.0,,18008,0,                           18008B,,,,,,,01:05.0
10126,0,19054AR,9.64001E+14,,,Male,00:00.0,,19054,0,                           19054AR,,,,,,,01:07.1
10127,0,19054B,9.64001E+14,,,Male,00:00.0,,19054,0,                           19054B,,0.11,0.03,80,04:31.5,,04:31.6
10128,0,19110A,9.64001E+14,,,Female,00:00.0,,19110,0,                           19110A,,0.11,0.11,58,11:20.5,,11:20.6
10129,0,19110B,9.64001E+14,,,Female,00:00.0,,19110,0,                           19110B,,0.16,0.16,65.5,37:45.5,,16:53.3
10130,0,20224A,9.64001E+14,,,Male,00:00.0,,20224,0,                           20224A,,0.07,0.19,78,27:34.8,,27:34.9
10131,0,20224BR,9.64001E+14,,,Male,00:00.0,,20224,0,                           20224BR,,,,52.5,23:57.2,,23:57.3
10132,0,21030A,9.64001E+14,,,Female,00:00.0,,21030,0,                           21030A,,,,,,,25:53.3
10133,0,21030B,9.64001E+14,,,Male,00:00.0,,21030,0,                           21030B,,0.09,0.09,58.5,59:06.0,,59:06.1
10134,0,20222A,9.64001E+14,,,Male,00:00.0,,20222,0,                           20222A,,0.1,0,68.5,08:35.3,,09:12.9
10135,0,20222BR,9.64001E+14,,,Female,00:00.0,,20222,0,                           20222BR,,,,42,09:51.7,,09:51.8
10136,0,19214A,9.64001E+14,,,Male,00:00.0,,18005,0,                           19214A,,0.06,0.06,66,59:05.9,,59:06.0
10137,0,19214B,9.64001E+14,,,Female,00:00.0,,18005,0,                           19214B,,,,,,,25:51.2
10138,0,18035A,9.64001E+14,,,Male,00:00.0,,18035,0,                           18035A,,0.1,0.1,52,35:49.4,,35:49.5
10139,0,18035B,9.64001E+14,,,Female,00:00.0,,18035,0,                           18035B,,,,,,,48:09.3
10140,0,16009S,9.64001E+14,,,Male,00:00.0,,16009,0,                           16009S,,0.05,0.05,56,45:32.6,,45:32.7
10141,0,17499A,9.64001E+14,,,Female,00:00.0,,17499,0,                           17499A,,0.09,0.09,38,14:31.5,,14:31.6
10142,0,17499B,9.64001E+14,,,Female,00:00.0,,17499,0,                           17499B,,0.07,0.07,50,54:30.7,,54:30.8
10143,0,19149A,9.64001E+14,,,Male,00:00.0,,19149,0,                           19149A,,,,,,,49:09.6
10144,0,19149B,9.64001E+14,,,Female,00:00.0,,19149,0,                           19149B,,,,,,,01:08.8
10145,0,17321A,9.64001E+14,,,Female,00:00.0,,17321,0,                           17321A,,0.07,0.07,77.5,11:18.7,,11:18.8
10146,0,17321B,9.64001E+14,,,Female,00:00.0,,17321,0,                           17321B,,,,,,,01:03.7
10147,0,16031A,9.64001E+14,,,Male,00:00.0,,16031,0,                           16031A,,0.09,0.09,53,54:12.2,,54:12.3
10148,0,16031B,9.64001E+14,,,Male,00:00.0,,16031,0,                           16031B,,,,,,,01:01.4
10149,0,17159A,9.64001E+14,,,Female,00:00.0,,17159,0,                           17159A,,0.11,0.11,60.1,46:13.9,,46:14.1
10150,0,17159B,9.64001E+14,,,Female,00:00.0,,17159,0,                           17159B,,0.1,0.1,60,04:24.3,,04:24.4
